views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10096.0,654.0,433.0,47396.3858776498,24.631400277566776,969865.0,294.7387322400581,True,False,False,False,False,False,True,False,False,False,True,False,False
9971.0,1103.0,250.0,53861.99360116077,2.1053650961271986,849975.0,319.8432495316394,False,False,False,True,False,False,False,False,False,True,False,False,False
9906.0,1439.0,413.0,45286.917547662655,23.66037429816969,138629.0,296.9519183619582,False,True,False,False,False,False,True,False,False,False,False,False,True
10048.0,882.0,191.0,28961.64013884679,22.602661036169703,560392.0,207.3367439196938,False,False,False,True,False,False,False,True,False,False,True,False,False
10230.0,885.0,274.0,22068.59874953904,12.142442238303548,395452.0,178.64064636302388,False,True,False,False,False,False,True,False,False,True,False,False,False
10152.0,754.0,274.0,57230.80457333581,8.48614858909942,778958.0,341.6874170637917,False,False,False,False,True,False,False,False,False,True,False,False,False
10054.0,834.0,342.0,55408.38106453518,17.208661672962045,866229.0,333.8224072571429,False,False,False,False,True,False,False,True,True,False,False,False,False
10086.0,1878.0,154.0,57397.99347197995,24.10516957286717,674916.0,358.0816120784745,False,True,False,False,False,False,True,False,False,True,False,False,False
10006.0,1112.0,476.0,56163.40270486975,23.353349260082634,79743.0,344.2130739979183,True,False,False,False,False,True,False,False,True,False,False,False,False
9923.0,297.0,245.0,32976.44880408025,28.317851600752093,943171.0,216.4869194217477,False,False,False,False,True,False,True,False,False,False,False,True,False
10012.0,1395.0,248.0,50494.10212903952,27.928937327266723,622380.0,318.46152089116083,False,False,False,False,False,False,False,True,True,False,False,False,False
9973.0,274.0,218.0,43136.69487765562,25.28092050930271,904297.0,263.7889140820928,False,False,False,False,False,False,False,True,True,False,False,False,False
9943.0,980.0,302.0,56647.646157579984,24.752553841168712,745218.0,340.90847247110594,False,False,True,False,False,False,False,True,True,False,False,False,False
9973.0,1403.0,207.0,49584.069388007934,19.38860278152587,602976.0,313.4007511105829,False,False,True,False,False,False,False,True,False,False,False,False,False
9738.0,903.0,344.0,24719.406759107133,22.80685492537305,874551.0,188.71196075135217,False,False,True,False,False,False,True,False,False,False,True,False,False
9920.0,1127.0,197.0,46852.33382319089,25.704858366953086,911596.0,295.3301527381333,True,False,False,False,False,False,False,True,False,False,False,False,False
9957.0,691.0,489.0,42475.66526694844,29.24912458874958,544304.0,272.4139984856458,False,False,False,False,True,False,False,True,False,False,False,False,True
10072.0,557.0,387.0,56454.189345188446,21.584627207269246,438402.0,334.85922905273435,False,False,True,False,False,True,False,False,False,True,False,False,False
9910.0,218.0,132.0,40811.87746130992,15.635723181781795,404313.0,250.059620638859,False,False,True,False,False,False,False,False,False,False,True,False,False
10113.0,1383.0,170.0,33655.146285378745,16.488939724504558,630659.0,238.0530507550138,False,False,False,False,False,False,True,False,False,False,True,False,False
9942.0,243.0,61.0,55816.520785747125,15.532019399724904,125825.0,320.1756613173643,False,False,False,False,False,False,False,True,False,False,False,False,True
10059.0,346.0,63.0,54250.12103468587,11.764719396747797,938422.0,315.2051017779957,True,False,False,False,False,False,True,False,False,True,False,False,False
10031.0,1651.0,154.0,45641.84111206973,15.564584944893117,670862.0,298.4687117405654,False,False,False,True,False,False,True,False,False,False,False,True,False
10152.0,984.0,152.0,37191.58223620423,2.8889919854030586,193352.0,247.76178364490744,False,False,True,False,False,False,True,False,False,False,False,False,True
9989.0,1103.0,257.0,15248.65751390899,7.848731084874521,397681.0,160.0132083285489,False,False,False,True,False,False,False,False,False,False,False,False,False
10045.0,1775.0,386.0,37531.99033702389,21.021838388631128,530204.0,238.86508880352164,False,False,False,False,True,False,False,True,False,False,False,False,False
10022.0,943.0,208.0,35982.35325054435,8.198312710957309,755243.0,241.6412896383772,False,False,False,True,False,False,False,True,False,False,False,False,True
10074.0,1040.0,116.0,53585.79990004443,6.282261427251129,864680.0,324.9902441436074,True,False,False,False,False,True,False,False,True,False,False,False,False
10021.0,458.0,138.0,41660.58041658367,21.982967675284364,520158.0,258.8673032924498,False,False,True,False,False,False,True,False,False,False,False,False,True
9980.0,786.0,94.0,25696.144484218214,16.959655033482893,607964.0,188.2699824273913,True,False,False,False,False,False,False,True,False,True,False,False,False
9858.0,1083.0,447.0,37531.99033702389,25.16228347812024,419738.0,212.50553743927424,False,True,False,False,False,False,True,False,False,False,False,True,False
10026.0,1478.0,262.0,20864.283793832496,22.952378948470205,28301.0,180.51080385572675,False,False,False,False,True,False,False,True,False,True,False,False,False
9890.0,1746.0,121.0,16959.381314459657,25.51894604064387,224930.0,163.57518208206386,True,False,False,False,False,False,True,False,False,True,False,False,False
9850.0,1007.0,63.0,15530.39558145799,22.22732678973217,233130.0,142.9314423611024,False,False,False,True,False,False,False,True,False,False,False,False,False
9942.0,1698.0,189.0,43819.28839458004,26.600100933322164,260921.0,290.821859835113,False,False,False,True,False,False,True,False,False,False,False,True,False
9976.0,1795.0,171.0,36659.384292693605,10.285897095393263,265197.0,258.6011906809841,False,False,False,False,False,True,False,False,True,False,False,False,False
9974.0,350.0,244.0,20203.77248495862,9.364515593949127,543796.0,157.42915355973443,True,False,False,False,False,False,False,False,True,False,False,False,False
9859.0,1694.0,470.0,58277.05273781719,7.904546486935902,552831.0,363.3119396365181,True,False,False,False,False,False,False,True,False,False,False,False,False
10062.0,1103.0,438.0,34628.40810965991,14.912345915739657,385215.0,256.8303615837085,True,False,False,False,False,False,True,False,False,False,False,True,False
9954.0,901.0,422.0,17789.983098425986,14.484072956013984,672583.0,158.47462933490533,False,False,False,True,False,True,False,False,False,False,True,False,False
9764.0,1604.0,460.0,56326.02909375526,17.35158266941453,764751.0,351.90004648873605,False,False,False,False,False,True,False,False,False,False,False,False,True
10031.0,1916.0,345.0,25108.862709003017,10.73466337006862,902055.0,209.5026851036885,True,False,False,False,False,False,True,False,True,False,False,False,False
9978.0,1849.0,278.0,26545.815146405017,10.41514674396494,196544.0,213.6979926015764,False,True,False,False,False,False,True,False,False,False,True,False,False
9909.0,403.0,289.0,54181.42024317135,18.87096862626245,608546.0,318.96367118953657,False,False,False,True,False,False,True,False,False,False,False,False,True
9973.0,887.0,445.0,41958.58369371287,13.623423294848427,671018.0,272.6720427963525,False,False,False,True,False,False,False,True,False,False,False,False,True
10024.0,1522.0,252.0,40320.29391612959,6.963629188766039,406001.0,272.8108069444143,False,False,False,False,False,False,False,False,False,False,False,False,True
9935.0,1751.0,69.0,37531.99033702389,26.371414799922896,436304.0,198.4664291264901,False,False,False,False,True,True,False,False,False,False,True,False,False
9853.0,1311.0,79.0,55632.76330446835,21.49758905157449,359274.0,337.5110697248508,False,False,False,False,True,False,True,False,False,True,False,False,False
10230.0,1088.0,393.0,18173.740578647223,19.612744423455545,347399.0,164.43753780545126,False,False,False,True,False,False,False,True,False,True,False,False,False
9811.0,469.0,84.0,22676.477646347,2.823883949909326,612643.0,167.53283475973276,False,True,False,False,False,False,False,True,True,False,False,False,False
9803.0,437.0,201.0,43159.363184090165,15.40343234663934,234502.0,265.5193712413628,False,False,False,False,False,False,False,True,False,False,False,True,False
9963.0,1107.0,332.0,39697.93233523864,18.40982576410244,958045.0,263.80106407348177,False,False,True,False,False,False,False,True,False,False,False,True,False
10021.0,454.0,274.0,31493.007626589275,20.58012780738084,690736.0,214.2147028906784,False,True,False,False,False,True,False,False,False,False,False,True,False
9987.0,853.0,58.0,57570.83572804987,12.482609008933665,537841.0,339.113632232782,False,False,False,True,False,False,False,True,False,False,False,False,False
9955.0,827.0,411.0,43737.35240496432,28.477685044438733,60954.0,279.3487131606974,False,False,False,False,False,False,True,False,True,False,False,False,False
9944.0,717.0,230.0,26452.178188388327,12.511937362941694,580919.0,192.79830875492385,True,False,False,False,False,False,True,False,False,True,False,False,False
10005.0,1879.0,343.0,19653.72918143575,26.054979064954225,182520.0,182.9784864949557,False,False,False,True,False,False,False,False,True,False,False,False,False
9962.0,1566.0,342.0,30737.48216813306,17.72173156319529,834241.0,229.6123598905829,False,False,False,True,False,True,False,False,False,False,True,False,False
10008.0,1385.0,399.0,15872.215393712591,28.9676446889065,77163.0,157.63797569658527,False,False,True,False,False,False,False,True,False,False,False,False,True
10161.0,1074.0,350.0,51868.26248334082,25.49927909946583,463511.0,321.95236731979844,False,False,False,True,False,True,False,False,False,False,False,True,False
9943.0,913.0,242.0,38131.27537968851,9.789538446310104,949656.0,251.42958804803052,False,False,False,False,True,False,False,True,False,False,False,False,False
10018.0,678.0,459.0,45655.83986427553,8.648427334766126,360643.0,286.98582291706816,False,True,False,False,False,True,False,False,True,False,False,False,False
9968.0,1431.0,274.0,30954.228447320074,11.507059007769964,662636.0,223.4811670573781,False,True,False,False,False,False,True,False,False,False,False,False,False
10125.0,458.0,321.0,40830.30466747888,6.854289529785204,78186.0,258.64010499402235,False,True,False,False,False,False,False,True,True,False,False,False,False
9996.0,1103.0,108.0,31748.483158792,19.806650947740984,532627.0,221.69977398152253,False,False,False,False,True,False,False,False,False,False,False,False,True
9825.0,1961.0,112.0,29731.250829262703,10.309220507801925,613356.0,226.99053562520007,False,True,False,False,False,True,False,False,False,True,False,False,False
9976.0,1780.0,221.0,20866.834363410497,24.94971200873937,850496.0,184.7482079037336,False,False,False,False,False,False,False,False,False,False,False,False,True
10012.0,692.0,231.0,35162.95335264228,23.137471819045228,648729.0,233.80737933137468,False,False,True,False,False,False,False,False,False,True,False,False,False
10110.0,655.0,274.0,35274.78823982425,29.689801362957088,380165.0,232.3530813316398,False,False,False,True,False,True,False,False,False,False,False,True,False
9991.0,434.0,343.0,30973.32740438225,4.378237122163656,738720.0,211.43646662753545,False,True,False,False,False,False,False,False,False,False,True,False,False
9921.0,1267.0,274.0,28411.619334551368,14.417601886832424,627578.0,214.2568438556471,False,False,True,False,False,True,False,False,False,False,False,True,False
10046.0,281.0,303.0,16413.820390468696,14.38077018429643,874224.0,139.7645639628423,True,False,False,False,False,False,False,False,False,False,False,True,False
10086.0,213.0,306.0,37531.99033702389,27.50062494318129,241941.0,220.4124348184357,False,True,False,False,False,True,False,False,False,False,False,True,False
9987.0,1441.0,262.0,38391.899634931935,28.17574315839,621701.0,262.30623674734954,False,False,False,False,False,False,False,True,False,True,False,False,False
10068.0,1381.0,208.0,33575.68308151944,29.43200983260916,377074.0,238.0626956414669,False,False,False,True,False,False,True,False,False,True,False,False,False
10095.0,1264.0,250.0,44368.49316021325,12.825285560823382,503470.0,287.79741302639115,False,True,False,False,False,False,False,True,False,False,False,False,True
10106.0,939.0,87.0,39152.76281386835,12.383051790524911,156973.0,254.8775526203107,False,True,False,False,False,False,False,True,False,False,False,False,False
10007.0,1048.0,499.0,39076.65151678967,20.589514323097383,71950.0,262.95750482883614,False,False,False,True,False,False,False,False,True,False,False,False,False
9933.0,1388.0,316.0,22309.52578666717,18.275837385182445,857913.0,186.22113756192743,True,False,False,False,False,True,False,False,False,True,False,False,False
10060.0,538.0,221.0,24862.32463375424,28.45944726194596,930762.0,182.67607080729533,False,False,True,False,False,False,False,True,False,True,False,False,False
9925.0,1131.0,274.0,37531.99033702389,15.8895539423152,455973.0,215.30800788603648,False,False,False,True,False,False,False,True,False,False,False,True,False
9948.0,970.0,72.0,27270.0104410192,8.670601413346054,801407.0,198.3076481293948,False,False,False,False,True,False,True,False,False,False,False,False,False
9887.0,1103.0,146.0,51653.3718990612,20.359881864325512,435289.0,325.5099962531672,False,False,False,True,False,False,False,True,False,False,False,False,True
10072.0,610.0,451.0,18806.672126255016,21.34985036491085,135642.0,159.37958610817324,False,False,False,False,True,False,True,False,False,False,True,False,False
9973.0,638.0,241.0,37531.99033702389,20.0816998402546,235645.0,170.16104500619747,False,True,False,False,False,True,False,False,True,False,False,False,False
10006.0,1352.0,52.0,48827.686626627496,20.26925057784636,407831.0,306.4661059927444,False,False,True,False,False,False,False,True,False,False,False,False,True
10034.0,724.0,448.0,41514.06254782726,18.922241152896223,704943.0,268.14418960195223,True,False,False,False,False,False,False,False,False,True,False,False,False
10061.0,1661.0,302.0,54106.23336504271,28.797266305744163,953003.0,341.24630447305367,False,False,True,False,False,True,False,False,False,False,False,False,True
9879.0,1801.0,274.0,55630.82229690124,19.627511360731308,660951.0,349.8575964735686,False,False,True,False,False,False,False,True,False,False,True,False,False
9991.0,992.0,204.0,54951.65355774783,6.615365878876132,525946.0,331.68464141577067,False,True,False,False,False,True,False,False,False,False,True,False,False
10003.0,1462.0,257.0,32504.538015594942,23.08161658116148,104137.0,234.9084242616365,False,False,True,False,False,True,False,False,False,False,False,False,True
9841.0,1022.0,475.0,54419.47506790068,20.467856698444145,205576.0,333.5675010232508,False,False,False,True,False,True,False,False,False,False,False,False,False
9883.0,1738.0,385.0,25123.80043303316,13.624817080924014,319992.0,206.4301167521636,False,False,False,False,True,False,True,False,True,False,False,False,False
9914.0,1157.0,274.0,47342.64917406008,5.029817957924049,408646.0,295.633954082158,False,False,False,False,True,False,True,False,False,False,False,False,False
9906.0,245.0,160.0,48704.37975806528,2.4687160915429303,633262.0,288.1935671191659,False,False,False,True,False,False,False,False,False,False,False,False,False
10088.0,1103.0,172.0,58292.29606426243,9.211218680531204,924965.0,349.29742865903256,False,False,False,False,True,False,True,False,False,False,True,False,False
9947.0,1690.0,442.0,39092.89976324336,26.76473260478109,88628.0,272.77608527543134,False,False,False,False,False,False,False,False,True,False,False,False,False
9946.0,728.0,98.0,38173.43632573479,13.592969502373364,269394.0,245.9893496075439,False,False,False,False,True,False,False,False,True,False,False,False,False
10220.0,1959.0,452.0,42544.24001662143,6.931285372659681,652939.0,295.26526062719785,False,False,False,False,False,False,False,True,False,False,True,False,False
9999.0,1537.0,68.0,49547.510270406914,17.518245805052416,12044.0,313.2779253035268,False,False,True,False,False,False,True,False,False,False,False,False,True
9987.0,478.0,284.0,19892.388833225927,16.26185783543543,10244.0,158.9163345180907,False,True,False,False,False,False,False,True,True,False,False,False,False
10017.0,899.0,235.0,50112.901265468754,11.636704271769334,182938.0,307.9420254675624,False,True,False,False,False,True,False,False,False,False,True,False,False
9897.0,1428.0,285.0,52723.912039033225,10.170013851125194,75874.0,329.5779587318807,False,False,False,False,True,True,False,False,False,True,False,False,False
10049.0,1592.0,290.0,53811.29242625998,19.65624761023416,499763.0,338.40109464193216,False,False,True,False,False,False,False,False,False,False,False,True,False
10092.0,1150.0,284.0,49951.7245750069,16.60166287530101,864055.0,312.7291373743527,False,True,False,False,False,False,False,False,False,False,True,False,False
9967.0,1528.0,373.0,23910.70408642256,4.010210255939083,31229.0,197.3330115493441,False,False,False,False,True,False,True,False,True,False,False,False,False
9972.0,1220.0,498.0,33533.46002303262,19.89351692749649,982130.0,239.5806042406696,False,True,False,False,False,False,False,False,True,False,False,False,False
10131.0,781.0,289.0,30249.18215883467,4.513407047132951,510041.0,213.78780727588656,False,False,False,True,False,False,True,False,False,False,True,False,False
9989.0,681.0,274.0,50883.972639239866,11.616883235253152,798065.0,308.35484190542337,False,False,True,False,False,False,False,True,False,False,False,False,True
9976.0,388.0,274.0,21015.980767667363,13.742664325809049,426583.0,159.89377109024116,False,False,False,True,False,False,True,False,False,True,False,False,False
9862.0,419.0,196.0,30810.040340046213,17.24902455161942,605864.0,207.2101521648714,False,False,True,False,False,True,False,False,False,False,False,False,False
10046.0,405.0,420.0,36620.327795803656,13.896998975463465,695129.0,239.17101598001184,True,False,False,False,False,True,False,False,False,False,True,False,False
10021.0,1017.0,447.0,22274.627678163222,12.351265047231132,630615.0,182.39015922071704,True,False,False,False,False,False,False,True,False,False,False,False,True
9858.0,518.0,74.0,40949.47508350096,17.14153694861227,506860.0,254.59672835518435,False,False,False,False,False,False,False,False,False,True,False,False,False
10159.0,1094.0,95.0,59428.69703433945,13.682512870523288,517102.0,353.5468571862746,False,False,False,False,False,True,False,False,False,False,True,False,False
9966.0,1479.0,176.0,37531.99033702389,29.080862347612907,396085.0,194.7712452001716,False,False,False,False,True,False,False,True,False,True,False,False,False
9989.0,1243.0,274.0,53532.54992407823,3.998585405880575,586187.0,326.6853537931492,False,False,False,True,False,False,False,False,False,True,False,False,False
10107.0,1336.0,477.0,54539.19785489185,3.060504843743681,78441.0,340.94910624382163,False,False,False,True,False,False,True,False,False,False,False,True,False
10076.0,1143.0,463.0,34177.77472391408,4.384758438613275,336555.0,241.2351463048812,False,False,False,False,True,False,False,True,False,False,True,False,False
9815.0,798.0,458.0,31727.07052476852,5.300385732547712,465790.0,222.3057280363336,False,False,False,False,False,False,False,False,False,False,False,True,False
9935.0,1270.0,435.0,46360.11205133875,17.67465390007662,582271.0,299.6360927512163,False,False,False,False,False,False,True,False,False,False,False,True,False
9935.0,1103.0,158.0,43760.28318771596,5.319775659564371,787553.0,282.7385216950374,False,False,False,False,False,False,False,True,False,False,False,False,True
9861.0,1972.0,234.0,22072.82677918828,14.829584420137946,81015.0,193.35811419834565,False,True,False,False,False,False,True,False,False,False,False,False,False
9951.0,1022.0,266.0,36274.18705835011,27.906260749514,287703.0,245.0018798966433,False,True,False,False,False,False,True,False,False,False,False,False,True
10059.0,659.0,474.0,36069.604638265664,6.30439333999152,377140.0,241.9360516196432,False,False,True,False,False,False,False,False,False,False,False,True,False
9818.0,1164.0,296.0,34661.25230568072,25.44106468487877,309238.0,239.66088377835555,False,False,False,True,False,False,True,False,True,False,False,False,False
10138.0,1197.0,231.0,25631.255515256857,26.821753693231088,340445.0,198.205972222354,False,False,False,False,True,False,False,True,False,False,False,True,False
10066.0,1052.0,413.0,27280.48119991099,17.91840158486054,351202.0,206.24208929250432,False,True,False,False,False,False,True,False,False,False,False,False,True
10033.0,497.0,441.0,19549.39509641718,25.6985149347919,626854.0,160.56393039079714,False,False,False,False,True,False,False,True,False,False,False,False,True
10001.0,1211.0,274.0,35236.23368508157,9.928051313169746,880946.0,243.49702945350572,False,False,False,True,False,False,True,False,False,False,False,True,False
10077.0,701.0,216.0,33335.6631744384,15.51959681117114,823162.0,225.42810602302788,False,False,False,False,True,False,True,False,False,True,False,False,False
9995.0,942.0,78.0,39929.70705725749,11.55636949454827,495175.0,257.8590062366523,False,True,False,False,False,True,False,False,True,False,False,False,False
10162.0,345.0,246.0,51514.97468644696,6.432366550089079,996732.0,305.9749253303344,False,False,False,False,True,False,True,False,False,False,False,False,False
10157.0,1115.0,415.0,42292.31829117957,2.524356566793881,950304.0,278.607254534449,False,False,False,True,False,False,True,False,False,False,False,True,False
9889.0,467.0,130.0,17273.240460629648,16.790507217255495,379616.0,143.22173442141815,False,True,False,False,False,False,False,True,False,False,False,False,True
10038.0,1172.0,323.0,36031.507523537766,21.83307606176977,990291.0,247.86884468899385,False,True,False,False,False,False,True,False,True,False,False,False,False
9924.0,535.0,381.0,55851.566167389385,28.83685380802953,597164.0,330.765756547534,True,False,False,False,False,False,True,False,False,False,False,False,False
10184.0,1261.0,274.0,34133.497306318284,26.417259963555484,600917.0,240.8672524906356,False,True,False,False,False,False,True,False,False,False,False,False,True
9962.0,1522.0,226.0,40032.74248690735,23.17728369432235,693807.0,270.6852199444023,False,False,False,False,False,False,False,False,False,True,False,False,False
10074.0,831.0,274.0,42948.69617430764,26.72591024773352,620926.0,274.2396817748524,True,False,False,False,False,False,True,False,False,False,False,False,False
9858.0,1241.0,196.0,31066.337443363856,23.58777063921915,107987.0,222.52563601462467,False,False,False,False,True,False,False,True,True,False,False,False,False
9947.0,1020.0,356.0,19039.65601785104,16.686393065927355,410210.0,165.24071382115295,False,False,False,True,False,False,False,True,False,False,False,True,False
9749.0,1508.0,447.0,42553.48284346406,5.967049316566783,132870.0,285.0173085028167,False,False,False,False,True,True,False,False,False,False,False,True,False
9988.0,210.0,493.0,17710.401161068698,28.881732758666256,639862.0,147.620432393905,False,False,True,False,False,True,False,False,False,False,False,False,False
10000.0,1067.0,58.0,36154.52327291852,7.481894438627409,682041.0,241.891491545547,False,True,False,False,False,True,False,False,False,False,False,False,True
10118.0,536.0,455.0,39509.25884275622,24.49304386050185,662580.0,256.0192332541308,False,False,True,False,False,False,True,False,True,False,False,False,False
9917.0,1868.0,74.0,29953.193413333607,10.319021608882334,189335.0,226.2647048649197,False,False,False,True,False,True,False,False,False,True,False,False,False
9976.0,544.0,60.0,49194.82842801114,17.363245773277182,571005.0,294.29081549047794,True,False,False,False,False,False,False,True,True,False,False,False,False
9936.0,1764.0,241.0,27239.849891861068,3.8977587400928906,620748.0,214.65435068487253,False,False,False,True,False,False,False,True,False,True,False,False,False
9909.0,1362.0,274.0,16830.298255159374,26.293561176035663,779687.0,160.401573255729,False,False,False,False,False,True,False,False,True,False,False,False,False
10077.0,1344.0,330.0,60230.09144908574,11.096593707850248,927087.0,365.23367338089525,True,False,False,False,False,False,False,True,False,False,False,False,False
9858.0,1096.0,274.0,50588.52213015284,10.12034255207805,680948.0,316.6777165886857,False,False,False,False,False,True,False,False,False,False,False,True,False
10032.0,1729.0,55.0,33956.61318547487,28.916876209159444,15335.0,243.02256375572384,False,False,False,False,False,False,True,False,True,False,False,False,False
9906.0,201.0,354.0,19135.85326910308,29.82646943657839,562626.0,151.36979684876457,True,False,False,False,False,False,True,False,False,False,True,False,False
9970.0,1569.0,452.0,37780.30240564605,28.46636592236487,754216.0,264.7998411358572,False,False,False,False,False,False,True,False,False,False,False,True,False
10154.0,1464.0,303.0,40949.22613261097,7.231950616032027,805703.0,276.3329699464506,False,False,True,False,False,False,False,True,False,False,False,False,True
10007.0,1534.0,141.0,37779.77071178536,10.803698398076548,265225.0,259.04329509528867,True,False,False,False,False,False,False,True,False,False,False,True,False
10090.0,859.0,102.0,50781.58464028004,16.502959648751897,957626.0,308.5015038408021,False,False,False,False,False,False,False,True,True,False,False,False,False
9975.0,1399.0,297.0,35744.349056112595,10.536641626431264,528640.0,249.64142889858704,False,False,False,False,False,False,False,True,False,True,False,False,False
9929.0,479.0,429.0,39200.97748572999,6.475533213963439,733985.0,252.15451527464955,False,False,False,True,False,False,False,True,False,False,False,False,True
10048.0,560.0,164.0,48025.39096925205,6.471895875519732,361310.0,291.2150914395794,False,False,False,True,False,True,False,False,False,False,True,False,False
10023.0,976.0,98.0,26247.592750611984,29.78930374046241,837415.0,194.42819819935497,False,True,False,False,False,False,True,False,False,False,False,True,False
9916.0,1675.0,204.0,20721.477343344184,22.539542134048165,745848.0,181.6534364851239,True,False,False,False,False,False,True,False,True,False,False,False,False
9965.0,757.0,266.0,44342.62381095707,25.352917358706065,893691.0,278.55910998742365,False,False,False,True,False,False,False,False,False,False,False,False,True
10139.0,683.0,340.0,49139.36184667441,2.885568617764732,857202.0,302.08011098758936,False,False,False,False,True,False,False,True,False,True,False,False,False
9994.0,415.0,310.0,29633.34033538044,20.88229124045004,134831.0,204.2409386409488,False,False,True,False,False,False,True,False,False,False,False,False,True
9975.0,589.0,212.0,39721.92198981604,27.74441541404101,712644.0,253.0111581101397,False,False,False,False,False,False,False,False,True,False,False,False,False
9863.0,1470.0,160.0,24325.444531003457,27.757912420218247,499728.0,194.0886668269468,False,False,False,True,False,False,False,True,True,False,False,False,False
9983.0,1496.0,109.0,37531.99033702389,13.53019604915522,281175.0,266.81006638887305,False,False,False,False,True,False,False,False,False,False,False,False,False
10100.0,620.0,348.0,33431.42604546323,8.254896437856207,133167.0,226.8759775017453,True,False,False,False,False,False,False,True,False,False,False,False,False
9948.0,1103.0,377.0,29715.66752669712,28.280644820440425,87047.0,223.6220422569194,True,False,False,False,False,False,True,False,True,False,False,False,False
9883.0,509.0,71.0,49832.47321742093,6.777791943664033,34215.0,296.3999515941947,False,False,True,False,False,False,False,False,False,False,True,False,False
10025.0,1222.0,205.0,55126.66856707992,8.056489683106676,357907.0,336.6571876640121,False,False,False,False,True,False,True,False,False,False,False,False,True
9884.0,336.0,218.0,17088.882918296353,4.978609660076047,49959.0,141.58746609666966,False,False,False,True,False,False,True,False,False,False,True,False,False
9923.0,247.0,388.0,34289.96624192737,15.942723390199395,834521.0,224.277968010885,True,False,False,False,False,True,False,False,False,False,False,False,True
10169.0,1519.0,404.0,39178.67587501271,6.790149142055347,376579.0,270.74503043808375,True,False,False,False,False,False,False,False,False,False,False,False,False
10101.0,1127.0,497.0,36340.15631826276,7.386394585851742,720874.0,251.8694036504816,False,False,False,False,True,False,False,True,True,False,False,False,False
9980.0,357.0,264.0,39374.01369477234,13.8776295029537,40827.0,248.30326059269103,False,False,False,False,False,False,True,False,False,False,False,True,False
9892.0,1105.0,466.0,25536.40358538224,24.4780776973115,262347.0,198.9348241074958,False,False,True,False,False,True,False,False,True,False,False,False,False
9985.0,1146.0,277.0,51469.189775931656,22.1962068981086,419487.0,319.13670827686,False,False,False,False,False,True,False,False,False,False,False,True,False
9882.0,1735.0,430.0,42869.169412732816,10.71760211226604,442156.0,290.8079503510968,True,False,False,False,False,True,False,False,False,False,False,False,False
10205.0,757.0,95.0,31205.186743101425,20.28306752719281,416173.0,214.93365128240137,False,False,True,False,False,False,False,True,False,True,False,False,False
10145.0,862.0,324.0,58509.839482072064,27.056103504820765,279288.0,349.09036291271974,False,False,False,True,False,False,True,False,False,True,False,False,False
9919.0,836.0,192.0,53491.18837367578,19.778468625818107,187648.0,321.53660271416555,False,True,False,False,False,True,False,False,False,False,False,False,False
9913.0,1103.0,459.0,44098.66405666016,17.111779373440587,495061.0,286.5910563444771,False,False,False,False,True,False,True,False,False,False,False,False,False
10137.0,917.0,415.0,56789.61241077441,5.731276721131095,912555.0,343.4479612990933,False,False,True,False,False,False,False,True,False,False,True,False,False
10055.0,1336.0,369.0,41436.95646816525,24.02630434149224,797548.0,277.0509472633803,False,False,True,False,False,True,False,False,False,False,False,False,False
9811.0,1103.0,336.0,58529.90091316106,10.258698319546454,21726.0,362.44923052461786,True,False,False,False,False,False,True,False,True,False,False,False,False
9977.0,1494.0,287.0,35766.57940188375,21.949528076865672,655954.0,251.2175803877392,False,False,True,False,False,False,False,False,False,True,False,False,False
9834.0,1200.0,334.0,16815.419049301672,21.995464040657712,877394.0,156.88129652379305,False,False,False,False,True,False,False,True,False,False,False,True,False
10117.0,912.0,53.0,26356.080517640134,17.70020704692051,575919.0,193.5560231926214,False,False,False,True,False,True,False,False,False,False,False,False,True
9999.0,286.0,414.0,46806.56398617103,19.31941867116144,468789.0,284.8010824276652,False,False,False,False,True,False,False,True,False,True,False,False,False
10018.0,1690.0,220.0,36006.67627249172,15.713309601116666,832596.0,254.78032021047767,False,False,False,False,False,False,False,False,False,False,False,True,False
9919.0,1861.0,206.0,20499.308671568684,28.08142911663605,309933.0,183.8528677651616,False,False,False,False,False,True,False,False,False,False,False,False,False
9946.0,1103.0,99.0,17162.291649353225,6.71489411400144,219826.0,165.70014707205905,False,True,False,False,False,False,True,False,False,False,False,True,False
10074.0,855.0,52.0,17838.85521950316,2.631644300609822,89136.0,152.18034730347117,False,False,True,False,False,False,False,True,True,False,False,False,False
9857.0,878.0,255.0,20821.59877529653,12.3411779630655,786697.0,168.99628455003025,False,False,False,False,True,False,False,False,False,False,False,False,True
9866.0,413.0,372.0,46818.77887779977,19.545320650746103,815184.0,285.6266126421122,False,False,False,True,False,True,False,False,True,False,False,False,False
10004.0,562.0,154.0,36596.428987897765,17.039797862088353,264753.0,236.96608629046668,False,False,True,False,False,True,False,False,False,True,False,False,False
10050.0,668.0,92.0,39119.44283569628,4.135657590876312,226975.0,249.85684667521065,False,False,False,False,False,False,False,False,False,False,True,False,False
10023.0,1936.0,82.0,28622.835193440416,11.906428772180483,769881.0,221.85122400625045,True,False,False,False,False,False,False,True,False,False,False,True,False
10092.0,1446.0,119.0,36313.162849584856,29.06505521900316,627682.0,250.6811946568284,True,False,False,False,False,False,False,True,False,True,False,False,False
